timestamp,average,percentile_5,percentile_95
2008-07-13 00:00:00,74.13000000000055,74.1300000000005,74.1300000000005
2008-07-13 00:15:00,70.03499999999987,70.03499999999988,70.03499999999988
2008-07-13 00:30:00,67.96429298736375,66.56999999999987,69.7875992016088
2008-07-13 00:45:00,70.76885558397676,63.21000000000033,78.66460734101543
2008-07-13 01:00:00,68.29312488245117,59.220000000000105,79.6251987193719
2008-07-13 01:15:00,65.52865980868489,55.01999999999979,77.27163950763725
2008-07-13 01:30:00,58.301118912432486,50.82000000000027,68.0841205671516
2008-07-13 01:45:00,48.80429793618978,47.355000000000295,50.69953369889918
2008-07-13 02:00:00,48.89999999999984,44.939999999999856,64.73999999999985
2008-07-13 02:15:00,44.365113814834885,43.36500000000009,48.36556907417413
2008-07-13 02:30:00,48.9076886215519,42.419999999999945,57.39158912665832
2008-07-13 02:45:00,52.7034890377061,42.96085360147877,61.935391508785195
2008-07-13 03:00:00,49.03499999999984,41.474999999999845,57.85499999999985
2008-07-13 03:15:00,55.3272118668289,41.26499999999989,66.78880736943673
2008-07-13 03:30:00,53.01000000000001,41.16,63.876
2008-07-13 03:45:00,51.37240219791947,41.16,62.175417667070214
2008-07-13 04:00:00,49.711511385137065,41.36999999999995,59.370250641969676
2008-07-13 04:15:00,48.451425428972605,41.57999999999983,53.286519720906696
2008-07-13 04:30:00,47.4739002782861,41.89500000000015,51.23286790202106
2008-07-13 04:45:00,43.51500000000017,41.89500000000015,48.37500000000014
2008-07-13 05:00:00,51.734464298534995,41.89500000000015,63.15300000000015
2008-07-13 05:15:00,54.06600000000013,42.00000000000013,64.71600000000012
2008-07-13 05:30:00,63.27599999999982,42.62999999999982,83.26499999999982
2008-07-13 05:45:00,61.955373674798,47.23500000000017,76.55460315926764
2008-07-13 06:00:00,64.30250434655608,54.03288963064166,76.97660066757747
2008-07-13 06:15:00,68.26651508384161,58.06499999999992,86.10572681593138
2008-07-13 06:30:00,78.5452069443235,64.18500000000026,98.79009324906478
2008-07-13 06:45:00,84.42543748046678,70.00247030851847,104.78257695305987
2008-07-13 07:00:00,98.58384202015097,79.14385396639355,120.4485136594756
