timestamp,average,percentile_5,percentile_95
2008-07-13 00:00:00,37.06500000000005,37.065000000000026,37.065000000000026
2008-07-13 00:15:00,35.01750000000005,35.01750000000005,35.01750000000005
2008-07-13 00:30:00,33.92851984032187,33.28500000000009,35.29845666828144
2008-07-13 00:45:00,35.09715100297121,31.604999999999915,46.58847330345671
2008-07-13 01:00:00,33.79414767384129,29.60999999999988,40.854886043048296
2008-07-13 01:15:00,32.690150680931545,27.509999999999955,39.61275042179806
2008-07-13 01:30:00,29.10829479900193,25.409999999999943,35.309999999999945
2008-07-13 01:45:00,24.346406739779756,23.677499999999977,27.022033698898863
2008-07-13 02:00:00,24.780000000000015,22.47,32.37
2008-07-13 02:15:00,22.265899725320303,21.682499999999983,24.18278453708701
2008-07-13 02:30:00,24.204317825331753,21.21000000000008,33.392215106996346
2008-07-13 02:45:00,25.98359812821744,20.947499999999955,30.847499999999958
2008-07-13 03:00:00,24.24149999999995,20.737499999999947,30.637499999999942
2008-07-13 03:15:00,27.467520861613373,20.632499999999983,42.72979693863012
2008-07-13 03:30:00,26.394000000000002,20.58,40.38
2008-07-13 03:45:00,25.51221656811048,20.58,36.60092814904492
2008-07-13 04:00:00,24.6038548904121,20.68499999999996,31.448710173432048
2008-07-13 04:15:00,24.174903172005084,20.79000000000003,27.324883081448014
2008-07-13 04:30:00,23.814162513972416,20.947499999999955,30.406001371741382
2008-07-13 04:45:00,21.81149999999996,20.947499999999955,27.42749999999996
2008-07-13 05:00:00,25.565479599162742,20.947499999999955,40.74749999999996
2008-07-13 05:15:00,26.484000000000044,21.00000000000005,40.80000000000005
2008-07-13 05:30:00,31.418999999999926,21.31499999999993,44.030999999999935
2008-07-13 05:45:00,30.40339351719884,21.99750000000001,43.3887344427303
2008-07-13 06:00:00,31.396155852256715,23.204999999999924,43.00499999999992
2008-07-13 06:15:00,33.57525754192092,24.937500000000068,46.11450000000006
2008-07-13 06:30:00,38.94090047324482,27.14249999999993,53.08049999999992
2008-07-13 06:45:00,41.856548067907525,29.872499999999956,55.88444476631361
2008-07-13 07:00:00,49.099424727343816,38.14456991222925,58.24603801950336
2008-07-13 07:15:00,49.73828090512894,36.54000000000008,68.62131844496089
2008-07-13 07:30:00,52.663666078357274,40.21499999999994,65.66482227571811
2008-07-13 07:45:00,56.73042360132586,44.12443460773657,72.145662539496
2008-07-13 08:00:00,63.62706055381615,48.47814252106403,85.3186135558473
2008-07-13 08:15:00,61.13423152236818,51.41052273158023,84.10386881386079
2008-07-13 08:30:00,71.168719537144,55.444258500779135,87.17400529521379
2008-07-13 08:45:00,87.08707075521819,62.39322540555733,113.87711252601929
2008-07-13 09:00:00,84.62871789382235,62.881007154265355,106.25999162560268
2008-07-13 09:15:00,87.4092841714134,69.49654547292712,104.82464024444593
2008-07-13 09:30:00,90.66421211088347,75.01298854338737,113.44387538750006
2008-07-13 09:45:00,91.22990515129116,68.72930811142155,124.76500156817842
2008-07-13 10:00:00,95.83354721889329,80.84904996342807,111.61229619254102
2008-07-13 10:15:00,108.4716754037555,87.35400485589498,130.96370698283607
2008-07-13 10:30:00,106.84918299254944,85.26192195493424,127.6267415555061
2008-07-13 10:45:00,106.47528329388608,90.62416311088461,129.53830615317733
2008-07-13 11:00:00,108.09803266360142,78.02354161902896,131.78464938616557
2008-07-13 11:15:00,108.82275513151711,77.80626874416544,129.5444386794211
2008-07-13 11:30:00,105.21775233927193,84.20175110216017,127.6834715132534
2008-07-13 11:45:00,102.2981320341121,78.2027148369921,125.41550613461733
2008-07-13 12:00:00,100.11229456805975,81.45381851329874,120.03880625294136
2008-07-13 12:15:00,106.69478094943761,84.1494523735937,129.17400000000018
2008-07-13 12:30:00,102.12128605847151,82.242037604275,119.81713753797642
2008-07-13 12:45:00,105.15025364380907,80.2498857720882,128.4305079946783
2008-07-13 13:00:00,102.33686813031103,79.74966164885896,124.20218147690245
2008-07-13 13:15:00,97.09312090663535,80.7444542606041,114.2217403130964
2008-07-13 13:30:00,101.4820763369873,78.26349014161498,119.4189309770156
2008-07-13 13:45:00,90.13189195414593,69.77250000000005,106.23094411956863
2008-07-13 14:00:00,88.0492612291717,74.04749999999977,105.2827242217911
2008-07-13 14:15:00,79.4991715270424,65.57250000000018,96.0879391674313
2008-07-13 14:30:00,85.61969622380686,70.8050259698602,100.33568989846226
2008-07-13 14:45:00,94.09841564408052,75.66749999999976,108.46769765627265
2008-07-13 15:00:00,93.27583205874645,75.6952909142878,112.55494168447535
2008-07-13 15:15:00,101.1610138545365,80.93999999999993,121.46505001323165
2008-07-13 15:30:00,108.99718344212543,87.89728286865817,133.971730152476
2008-07-13 15:45:00,109.67375506198798,86.23934755904415,132.13783004314058
2008-07-13 16:00:00,105.47983470228336,74.6900206416941,131.9828577201956
2008-07-13 16:15:00,107.53442797438716,84.60000000000012,128.7181330132199
2008-07-13 16:30:00,120.12462761749336,90.39956794922153,148.9567501133092
2008-07-13 16:45:00,118.73105310180524,88.88913334239513,158.56248453309303
2008-07-13 17:00:00,125.48289391140891,95.66274493856734,169.43121718832566
2008-07-13 17:15:00,131.6990337512012,96.29633347055946,162.21464212591366
2008-07-13 17:30:00,129.42584738177834,101.08498174695117,160.794046695162
2008-07-13 17:45:00,142.1963020652897,109.00653299627531,173.25926731148266
2008-07-13 18:00:00,147.42490494025753,117.96449480808376,187.77387559169608
2008-07-13 18:15:00,150.01573316828615,120.29433386916887,189.728311760122
2008-07-13 18:30:00,155.50616303925483,124.3556478807684,198.68359502201193
2008-07-13 18:45:00,153.93055763227775,125.10888119487291,188.33546349243665
2008-07-13 19:00:00,159.82950491906067,126.02273030309824,201.84286650316628
2008-07-13 19:15:00,154.66621382813761,121.52923138562113,191.9583284402694
2008-07-13 19:30:00,156.38886111567624,132.08033427916297,183.08149572289082
2008-07-13 19:45:00,152.35147657975565,124.69131293449385,185.01057810063747
2008-07-13 20:00:00,151.37175034661283,119.24222580485011,183.20193311469222
2008-07-13 20:15:00,157.0671823537277,119.67083978317676,206.6616467442152
2008-07-13 20:30:00,157.51753247553023,116.87376519552959,202.86773455541265
