timestamp,average,percentile_5,percentile_95
2008-07-13 00:00:00,74.13000000000055,74.1300000000005,74.1300000000005
2008-07-13 00:15:00,70.03499999999987,70.03499999999988,70.03499999999988
2008-07-13 00:30:00,67.93479770047513,66.56999999999987,69.78759920160878
2008-07-13 00:45:00,70.79534418828162,63.21000000000033,80.44660734101542
2008-07-13 01:00:00,68.11380674337808,59.220000000000105,79.6251987193719
2008-07-13 01:15:00,65.46202267878418,56.019556948510015,75.92323777843664
2008-07-13 01:30:00,58.3011189124325,50.82000000000027,68.0841205671516
2008-07-13 01:45:00,48.80429793618978,47.355000000000295,50.69953369889918
2008-07-13 02:00:00,48.89999999999984,44.939999999999856,54.839999999999854
2008-07-13 02:15:00,44.36511381483489,43.36500000000009,45.86528453708711
2008-07-13 02:30:00,48.9076886215519,42.419999999999945,57.39158912665832
2008-07-13 02:45:00,52.66654594447136,42.96085360147877,58.28305167946105
2008-07-13 03:00:00,48.926999999999836,41.474999999999845,51.37499999999984
2008-07-13 03:15:00,55.21921186682891,41.26499999999989,66.17010430806687
2008-07-13 03:30:00,52.902000000000015,41.16,60.96000000000001
2008-07-13 03:45:00,51.26440219791946,41.16,57.18092814904492
2008-07-13 04:00:00,49.61642240523737,42.09297593530773,53.103282473624766
2008-07-13 04:15:00,48.3434254289726,41.57999999999983,52.21604060773669
2008-07-13 04:30:00,47.64551515601273,41.89500000000015,51.67618882156766
2008-07-13 04:45:00,43.40700000000017,41.89500000000015,48.37500000000014
2008-07-13 05:00:00,51.62646429853499,41.89500000000015,61.69500000000015
2008-07-13 05:15:00,53.74200000000012,42.00000000000013,61.800000000000125
2008-07-13 05:30:00,62.95199999999981,47.579999999999814,80.34899999999982
2008-07-13 05:45:00,61.73937367479798,53.89500000000017,74.80736308046815
2008-07-13 06:00:00,64.08650434655607,54.599999999999675,76.10999999999967
2008-07-13 06:15:00,68.04675754192075,58.06499999999992,82.49099999999993
2008-07-13 06:30:00,78.32812802599867,64.18500000000026,100.16809380737078
2008-07-13 06:45:00,84.20943748046679,70.1679593183097,105.57337693660594
2008-07-13 07:00:00,98.367842020151,79.65411772386342,119.38351811667667
